path	reviewed_sha256	primary_owner	contract_ids	scenario_ids	review_generation	coverage_class	boundary_reason
components/DevChannelsDialog.tsx	e513f094cd741b1ce029e0cd1ddc69101163d0ea3b0aba37eb877592f9ddc6bb	implementation-interactive-repl	REPL-WF-001,REPL-WF-003,REPL-WF-005,REPL-WF-006,REPL-DLG-005,REPL-SES-015	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/DiagnosticsDisplay.tsx	7fe0d89812f700cd663595e88995e072a0fa01bf257dcccc3ecc05793d5b5228	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-INT-VIEW-004,REPL-WF-OBS-004,REPL-WF-OBS-006,REPL-VIS-004	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08	2026-07-21-r3	normative	-
components/EffortCallout.tsx	1a3d8c04e73b59988cbbc79b9f9b7df655fc3d6abc4d21eb683aac3d0cf98196	implementation-interactive-repl	REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-SES-012,REPL-VIS-002,REPL-VIS-003	CONF-009,REPL-INT-A05,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/EffortIndicator.ts	08e3a928e6c38bb2edf4fce3607e13096dc2416e49581114346dc0d787475b83	implementation-interactive-repl	REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-SES-012,REPL-VIS-002,REPL-VIS-003	CONF-009,REPL-INT-A05,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/ExitFlow.tsx	ed654e276a4a2dad4991906f00eb0392db3384ccf85c4691f04e13b4925fc265	implementation-interactive-repl	REPL-WF-001,REPL-WF-003,REPL-WF-005,REPL-WF-006,REPL-DLG-005,REPL-SES-015	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/ExportDialog.tsx	bc536e61347155fb6c8040b45b53c0bc281bff7ad5601a46bb98facbf88820c7	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-INT-VIEW-003,REPL-WF-003,REPL-INT-003	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08	2026-07-21-r3	normative	-
components/FallbackToolUseErrorMessage.tsx	4a52f0ae2724251af9ba40190b9e372c5c4db5c16caa098041dd8133c4e2479f	implementation-interactive-repl	REPL-MSG-004,REPL-MSG-005,REPL-MSG-006,REPL-INT-ERR-001	CONF-009,REPL-INT-A08,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/FallbackToolUseRejectedMessage.tsx	5916d3b56ca17364979de479011f03dcc5531292bd0cf0af4a3d3d9689e581a0	implementation-interactive-repl	REPL-MSG-004,REPL-MSG-005,REPL-MSG-006,REPL-INT-ERR-001	CONF-009,REPL-INT-A08,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/FastIcon.tsx	e696aefe385654ab5db094294792e0ea02f1910e4511e8191c685be910e8a85d	implementation-interactive-repl	REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-SES-012,REPL-VIS-002,REPL-VIS-003	CONF-009,REPL-INT-A05,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/Feedback.tsx	1b04e9cb786c1e3fa06ac5420bb14b35aec75668407554a02045de549734656b	implementation-interactive-repl	REPL-WF-FBK-001,REPL-WF-FBK-002,REPL-WF-FBK-003,REPL-WF-FBK-004,REPL-WF-ASY-001	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/FeedbackSurvey.tsx	6b2856ca8068951559a9cce545f5985cde4392b9c2c3169f2782e5080fba28aa	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-003	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/FeedbackSurveyView.tsx	2307bbad58362eaa0b134b2e3b8d749bb70549f6b51676b38e569f88c011a78e	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-003	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/TranscriptSharePrompt.tsx	65a4acca4da44102a2b5b115a15f7944454443738253b943be11ce4520dc570d	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-003	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/submitTranscriptShare.ts	8d0ab63a4c41cfb81c7e5e204ee2d77008313bf500422f46ece0a275a5ea3616	implementation-interactive-repl	REPL-WF-FBK-002,REPL-WF-FBK-003,REPL-WF-FBK-007	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/useDebouncedDigitInput.ts	2127a86afe38a4ddb2c3de193f196ae6f65ffe8775880a240f23f7635f5c8c9f	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-008,REPL-WF-ASY-005	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/useFeedbackSurvey.tsx	7cb4bff487cf07116e1f81d71c0efd62447c935d12740a5e14dca6ea330a196f	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-FBK-008,REPL-WF-ASY-006	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/useMemorySurvey.tsx	6646e027a019b078530d37576c9267f13bbddfbd6f7840e4ce39c8e69ad35e1f	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-FBK-008,REPL-WF-ASY-006	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/usePostCompactSurvey.tsx	76959ead7363b162a9115117277cdf7a42d19b1829d237c9316d59a2aaa1df50	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-FBK-008,REPL-WF-ASY-006	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FeedbackSurvey/useSurveyState.tsx	e4bd3269829746667ae4aa5a98be346e4ab3897c83e9779d1d177c376379f6bb	implementation-interactive-repl	REPL-WF-FBK-005,REPL-WF-FBK-006,REPL-WF-FBK-007,REPL-WF-FBK-008,REPL-WF-ASY-006	CONF-009,REPL-WF-A11,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/FileEditToolDiff.tsx	424a36f0b032e18b21e85c3451b05b4aa028fce59b30b19657f08f212ff2c1b0	implementation-interactive-repl	REPL-DIFF-001,REPL-DIFF-003,REPL-DIFF-004,REPL-DIFF-005,REPL-DIFF-006	CONF-009,REPL-CTL-A09,REPL-CTL-A10	2026-07-21-r3	normative	-
components/FileEditToolUpdatedMessage.tsx	c0eb415204bd1e34d58e7eeafdd407825c2c918e31f8eb4775366d018f8478c3	implementation-interactive-repl	REPL-DIFF-001,REPL-DIFF-002,REPL-DIFF-005,REPL-DIFF-007,REPL-MSG-005	CONF-009,REPL-CTL-A09,REPL-CTL-A10,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/FileEditToolUseRejectedMessage.tsx	72afdbf7a020285fc7db24b4d5f5c765b22808423a0a38f940efce119fafce59	implementation-interactive-repl	REPL-DIFF-001,REPL-DIFF-002,REPL-DIFF-005,REPL-DIFF-007,REPL-MSG-005	CONF-009,REPL-CTL-A09,REPL-CTL-A10,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/FilePathLink.tsx	79214ed28fecbbe4e1d09151f6fdc3ed48710e16b20f9e24fa688510da48b33d	implementation-interactive-repl	REPL-RICH-001,REPL-INT-AUTH-007,REPL-INT-002	CONF-009,REPL-INT-A01,REPL-INT-A08,REPL-CTL-A07,REPL-CTL-A08,REPL-CTL-A10	2026-07-21-r3	normative	-
components/FullscreenLayout.tsx	c79d51bd2eccfad9b49f77f183a65df0957626023793c623caff4306f63ba25c	implementation-interactive-repl	REPL-MSG-016,REPL-SCR-001,REPL-SCR-002,REPL-SCR-003,REPL-SCR-004,REPL-SCR-005,REPL-SCR-006,REPL-SCR-007,REPL-DLG-007	CONF-009,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09,REPL-MSG-A04,REPL-MSG-A05,REPL-MSG-A06,REPL-MSG-A10,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/GlobalSearchDialog.tsx	f5d42ac1633fdab6dbd41b55a5839bf628fb728acba97f8a2b2dc2a6e257eae6	implementation-interactive-repl	REPL-PICK-001,REPL-PICK-002,REPL-PICK-003,REPL-PICK-004,REPL-CTL-005,REPL-INT-VIEW-002	CONF-009,REPL-INT-A07,REPL-INT-A08,REPL-CTL-A05,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04	2026-07-21-r3	normative	-
components/HelpV2/Commands.tsx	b541048e057964518e9b33d5e4915dfb8ae880dab3e7790724f54f4c10c0b2c9	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-CTL-015,REPL-CTL-016,REPL-DLG-005,REPL-WF-008	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/HelpV2/General.tsx	8eec42d014d0e8b8c7a0ea48cd0c91c2a8f400eca0c1ce1b9fa36b6097155dcf	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-CTL-015,REPL-CTL-016,REPL-DLG-005,REPL-WF-008	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/HelpV2/HelpV2.tsx	7cf1fa1ed52ad749d21811bebf99af51d282618804093ffbf0d849bd0b0a98d4	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-CTL-015,REPL-CTL-016,REPL-DLG-005,REPL-WF-008	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/HighlightedCode.tsx	bc54748b6fbcc1b11976e8d4ebdd7a4de8446932cae96210fe197b65c240b02c	implementation-interactive-repl	REPL-RICH-001,REPL-RICH-002,REPL-RICH-004,REPL-VIS-002	CONF-009,REPL-CTL-A07,REPL-CTL-A08,REPL-CTL-A10	2026-07-21-r3	normative	-
components/HighlightedCode/Fallback.tsx	118cdce0393c59fed4249372c4a51918e7e9cebd35a6b3a7b5504686bd1cafe6	implementation-interactive-repl	REPL-RICH-001,REPL-RICH-002,REPL-RICH-004,REPL-VIS-002	CONF-009,REPL-CTL-A07,REPL-CTL-A08,REPL-CTL-A10	2026-07-21-r3	normative	-
components/HistorySearchDialog.tsx	b63cfecd3ff530b324d7bbfce009cc42ed5f6663b42dd78886759eda4c6d51e5	implementation-interactive-repl	REPL-SCR-005,REPL-SCR-006,REPL-DLG-002,REPL-DLG-005	CONF-009,REPL-MSG-A04,REPL-MSG-A05,REPL-MSG-A06,REPL-MSG-A10,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/IdeAutoConnectDialog.tsx	667747e4781123e9a1db8ce272c6ece505519f892a9e7d6fc8713698a0fd68fd	implementation-interactive-repl	REPL-INT-IDE-001,REPL-INT-IDE-005,REPL-WF-003,REPL-WF-010	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A02,REPL-INT-A05	2026-07-21-r3	normative	-
components/IdeOnboardingDialog.tsx	f634ccd640d5055625bc78c99b86fb59564b98fa3c758c7ec78b65b9c43abd8e	implementation-interactive-repl	REPL-INT-IDE-001,REPL-INT-IDE-005,REPL-WF-003,REPL-WF-010	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A02,REPL-INT-A05	2026-07-21-r3	normative	-
components/IdeStatusIndicator.tsx	23def2021365a4d0d12ed8bdb6c27c2c72ca75a253baa692698ef83862ba6d3d	implementation-interactive-repl	REPL-INT-IDE-002,REPL-INT-IDE-003,REPL-INT-AMB-001	CONF-009,REPL-INT-A02,REPL-INT-A05	2026-07-21-r3	normative	-
components/IdleReturnDialog.tsx	7a691008c7833204020d5dabb0a73ad50dec53577f2274b7fda0865fa090ae87	implementation-interactive-repl	REPL-WF-001,REPL-WF-003,REPL-WF-005,REPL-WF-006,REPL-DLG-005,REPL-SES-015	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/InterruptedByUser.tsx	2d4b26b28e51fc70c8239fc94aa2a59b374de643366e8abbf0044b72129588ff	implementation-interactive-repl	REPL-MSG-004,REPL-MSG-005,REPL-MSG-006,REPL-INT-ERR-001	CONF-009,REPL-INT-A08,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/InvalidConfigDialog.tsx	1cfde9980daab021c0ef11cd3eb5db977df21a0a53cfbcf5dcca46c2f78505ec	implementation-interactive-repl	REPL-WF-BOOT-007,REPL-SES-005,REPL-INT-ERR-003	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A08,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
components/InvalidSettingsDialog.tsx	3a4deee72903f71a6b6ed2ca0ff45648ea859a324a1b1019e9d99f8e11c11fc2	implementation-interactive-repl	REPL-WF-SET-010,REPL-WF-012,REPL-INT-ERR-001	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A08	2026-07-21-r3	normative	-
components/KeybindingWarnings.tsx	bbcf508d8ce62d053e09551a71c3c8b68d316b5809cb2c9c15897558db74ad5c	implementation-interactive-repl	REPL-INT-VIEW-001,REPL-INT-VIEW-004,REPL-INT-ERR-001	CONF-009,REPL-INT-A07,REPL-INT-A08	2026-07-21-r3	normative	-
components/LanguagePicker.tsx	75e0dc46bdac2f8c0e78d79280f5916b005649950cde7457ded9736dbae6b080	implementation-interactive-repl	REPL-WF-SET-003,REPL-WF-SET-006,REPL-WF-SET-008,REPL-WF-SET-009,REPL-CTL-010	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04	2026-07-21-r3	normative	-
components/LogSelector.tsx	3bb7d64fb588951ab7249c1d61495d76e2402af870322224dea6491abb8093bd	implementation-interactive-repl	REPL-WF-RES-002,REPL-WF-RES-003,REPL-WF-RES-004,REPL-WF-RES-005,REPL-WF-RES-006,REPL-WF-RES-007,REPL-WF-RES-008,REPL-WF-RES-009,REPL-INT-VIEW-002	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08	2026-07-21-r3	normative	-
components/LogoV2/AnimatedAsterisk.tsx	52c10e36aaae5bf55d8816f90ead6077e35b99d4df87ebb09359a07c4f0e432b	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/AnimatedClawd.tsx	e705c42026fd6e73ec823975644e65dcbfebceb4f9e52c4ead5e1c04e66734f0	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/ChannelsNotice.tsx	a3b856db6940bcd35cc96f5adcf9274def1a396e113482a55faa3127a6723574	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/Clawd.tsx	643bebe782937471c75ac96bf0d8221491e04e31326465dd33f7ffde1243c39b	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/CondensedLogo.tsx	1943e2f36e63fc2c70314e6465de8b53139b022594b48b9ab73d977849f5bc2f	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/EmergencyTip.tsx	100ca243ed8702120d1a0b70bf3b92b1c03e8be46290dbe4c02eb847e0e780bb	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/Feed.tsx	49e17dadbedbccac23858f78de2730b56234637836452a7969cf55f40995ff92	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/FeedColumn.tsx	1e723b60f0d70530485366f8a32e5442cbf8305be809d5b89afeb1a20c54c000	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/GuestPassesUpsell.tsx	7047facdf6f55cff1738e88a64d96acbcb4a79c99b81056aaf5e6a1f4feb7c3c	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/LogoV2.tsx	9c2a379ac2289f5e3d0a957059e41d0d6e7393fd68e4e8f034be461c93f18d60	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/Opus1mMergeNotice.tsx	83d5053582d16d87b80a67dee5d9be414e4bec0e39c42c4fb7cd003414b16e1f	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/OverageCreditUpsell.tsx	1f5e202d05528becf83590bc88f69ffc456f7d7aef35435c2d960af0b20a8bde	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/VoiceModeNotice.tsx	98be65dd97e1acfc9f6bf2059fbafb040086dbf9bc894e88aceef8d43effde44	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/WelcomeV2.tsx	fa43eb7226f016d6a18da2b255d58d20014c0d0e3d99f1261fd34bae90a51adf	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LogoV2/feedConfigs.tsx	b3e3d608efc2955576cd33728aa1768cdbaa6fca10b11b31a30f0cde58dd30ed	implementation-interactive-repl	REPL-INT-AMB-005,REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-VIS-002,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-INT-A05,REPL-INT-A06	2026-07-21-r3	normative	-
components/LspRecommendation/LspRecommendationMenu.tsx	8da67637f93c649f7aa5ac799234f50c52d8b98e5ffeb41a958de8d4d266dba5	implementation-interactive-repl	REPL-INT-IDE-007,REPL-INT-003,REPL-DLG-005	CONF-009,REPL-INT-A02,REPL-INT-A05,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/MCPServerApprovalDialog.tsx	efa05531d21e9e2624e6e2f3bd66f043712d4780d9c5eab0af262a960f60c248	implementation-interactive-repl	REPL-WF-MCP-008,REPL-DLG-005,REPL-WF-003	CONF-009,REPL-WF-A08,REPL-WF-A11,REPL-WF-A12,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/MCPServerDesktopImportDialog.tsx	f074300d0d7d0143df344088e63766faff8d4fdd0b18d055f7469647b7f45b1d	implementation-interactive-repl	REPL-WF-MCP-010,REPL-WF-005,REPL-WF-006,REPL-WF-ASY-001	CONF-009,REPL-WF-A08,REPL-WF-A11,REPL-WF-A12,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
components/MCPServerDialogCopy.tsx	e903d21aebb319992f03ff476912b956ecc4abd86f10522eeddc2c78694211a9	implementation-interactive-repl	REPL-WF-MCP-008,REPL-INT-002,REPL-VIS-003	CONF-009,REPL-WF-A08,REPL-WF-A11,REPL-WF-A12	2026-07-21-r3	normative	-
components/MCPServerMultiselectDialog.tsx	2636508ae15f1a6e0464a898bb551677d38b5b56241f690a0d80adf0879cc3af	implementation-interactive-repl	REPL-WF-MCP-009,REPL-CTL-013,REPL-CTL-014,REPL-DLG-005	CONF-009,REPL-WF-A08,REPL-WF-A11,REPL-WF-A12,REPL-CTL-A01,REPL-CTL-A02,REPL-CTL-A03,REPL-CTL-A04,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx	a6b500802474a995c88c33a392f00a811954174542bf0f5a16c745ab647c8a8d	implementation-interactive-repl	REPL-WF-SET-002,REPL-WF-SET-010,REPL-WF-010,REPL-DLG-005	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/ManagedSettingsSecurityDialog/utils.ts	0521b2d7c1908779f954bfc2e83a4e4b97fdb8e3f50fe53375f846947fa861c0	implementation-interactive-repl	REPL-WF-SET-002,REPL-WF-SET-010,REPL-WF-010,REPL-DLG-005	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-MSG-A07,REPL-MSG-A08	2026-07-21-r3	normative	-
components/Markdown.tsx	5971af3a32550d7c39867960a5361927c705365f3bb129f54ab21f29dff281a5	implementation-interactive-repl	REPL-RICH-001,REPL-RICH-003,REPL-RICH-004,REPL-MSG-013	CONF-009,REPL-CTL-A07,REPL-CTL-A08,REPL-CTL-A10,REPL-MSG-A01,REPL-MSG-A02,REPL-MSG-A03,REPL-MSG-A09	2026-07-21-r3	normative	-
components/MarkdownTable.tsx	6d1d8000c686d37280f08317eb3cc6889f299602b51de53c8c0309917a8972cc	implementation-interactive-repl	REPL-RICH-001,REPL-VIS-003,REPL-VIS-004	CONF-009,REPL-CTL-A07,REPL-CTL-A08,REPL-CTL-A10	2026-07-21-r3	normative	-
components/MemoryUsageIndicator.tsx	2dd43178f6453901bab06ab791e1f48804943eb1eec4e8c3107fb44558c3570f	implementation-interactive-repl	REPL-INT-AMB-007,REPL-INT-AMB-008,REPL-SES-012,REPL-VIS-002,REPL-VIS-003	CONF-009,REPL-INT-A05,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
